5274,disheng,男,天蝎座,248,0,287,2.0,0,2017-10-20 20:29:17,user,NA
5275,tigerjim,男,保密,41,0,113,0.3,0,2018-01-20 21:41:01,user,NA
5276,straggler,男,水瓶座,384,11,118,1.6,0,2018-01-26 11:25:21,user,NA
5277,hermiona,女,摩羯座,1193,5328,299,4.7,2,2017-01-27 01:22:44,user,NA
5278,luadamcy,女,双鱼座,220,11,659,2.2,0,2018-01-22 12:48:48,user,NA
5279,asdfchenrui,保密,保密,8,0,1,0.0,0,2017-12-29 17:33:05,user,NA
5280,asxsws,男,巨蟹座,125,21,322,2.3,0,2017-09-25 12:47:45,user,NA
5281,dongle,女,天秤座,1663,560,256,3.5,0,2016-12-15 13:09:07,user,NA
5282,aviraxp,男,双鱼座,319,15,241,2.2,0,2017-02-24 12:37:49,user,NA
5283,jiliyan,女,狮子座,269,84,362,2.4,0,2018-01-24 20:59:59,user,NA
5284,asdf,女,双子座,259,6,48,1.8,0,2017-11-17 10:18:22,user,NA
5285,donglu,女,金牛座,534,332,364,2.3,0,2018-01-26 19:51:53,user,NA
5286,SimplyMore,女,牡羊座,130,9,116,1.6,0,2017-05-24 10:02:41,user,NA
5287,zhangyu,男,天秤座,1249,46,664,2.5,0,2018-01-27 12:59:03,user,NA
5288,KevinLuo,男,巨蟹座,52,0,19,0.3,0,2017-10-18 17:45:36,user,NA
5289,sjy,女,天蝎座,982,290,623,3.2,0,2017-12-17 03:05:19,版务,NA
5290,Redear,男,保密,1760,34,626,2.4,0,2017-12-20 08:29:00,user,NA
5291,heartbroken,男,射手座,3505,40375,999,9.2,0,2012-09-25 10:27:52,版务,NA
5292,xingyunbo,男,保密,129,1,114,0.5,0,2018-01-21 16:54:42,user,NA
5293,Iamheaven,男,双子座,58,14,107,0.4,0,2018-01-14 22:55:17,user,NA
5294,albeezhao,女,水瓶座,671,33,494,2.4,0,2017-08-10 10:29:24,user,NA
5295,sunshaohui,男,水瓶座,525,2,102,1.8,0,2018-01-10 10:18:40,user,NA
5296,wxhggnsqzh,男,狮子座,359,142,457,2.9,0,2017-07-03 15:55:56,user,NA
5297,shuxin,女,摩羯座,963,219,641,3.0,0,2018-01-04 14:07:58,user,NA
5298,WhisperHeart,男,射手座,1563,206,664,3.0,0,2018-01-27 12:05:21,user,NA
5299,Abbyqun,女,狮子座,4,0,73,0.1,0,2017-12-12 08:58:38,user,NA
5300,dxdx,女,保密,149,38,90,0.9,0,2017-12-28 16:23:27,user,NA
5301,Shuyuananya,保密,天蝎座,2,0,8,0.0,0,2018-01-06 10:32:02,user,NA
5302,tianye,男,狮子座,124,1,78,0.6,0,2017-12-16 22:17:53,user,NA
5303,independent,女,保密,47,8,73,0.5,0,2017-12-11 23:30:59,user,NA
5304,Lizia,女,巨蟹座,443,9,364,1.9,0,2018-01-26 14:58:09,user,NA
5305,Peaceyo,女,牡羊座,5,0,107,0.0,0,2018-01-15 11:43:18,user,NA
5306,tankman,男,牡羊座,222,19,130,1.8,0,2017-06-06 18:45:55,user,NA
5307,silent,男,摩羯座,583,466,445,3.4,0,2017-06-21 21:12:42,user,NA
5308,xiaodou,女,摩羯座,769,82,151,2.7,0,2016-08-31 18:51:08,user,NA
5309,weixx,男,狮子座,2621,1672,132,4.0,0,2016-08-13 03:44:36,user,NA
5310,xieffang,女,保密,316,24,201,2.3,0,2017-07-11 11:17:34,user,NA
5311,Withchking,保密,保密,3,0,27,0.0,0,2018-01-25 12:45:10,user,NA
5312,LeiJiebo,男,射手座,769,5,85,1.8,0,2017-12-24 09:44:36,user,NA
5313,venson,男,处女座,342,125,659,2.8,0,2018-01-21 15:43:18,user,NA
5314,gxtomato,男,天蝎座,498,44,13,2.5,0,2016-04-15 14:26:04,user,NA
5315,jialejia,女,水瓶座,160,2,78,1.0,0,2017-12-16 18:37:07,user,NA
5316,Vermonth,男,天蝎座,12,1,108,0.0,0,2018-01-16 14:02:03,user,NA
5317,IceBreaker,男,牡羊座,1371,1551,661,4.0,1,2018-01-23 18:54:07,user,NA
5318,listener,男,双鱼座,1363,61,498,2.6,0,2017-08-13 23:02:28,user,NA
5319,moor,女,射手座,228,33,494,2.4,0,2017-08-09 18:32:31,user,NA
5320,tangyuhao,男,射手座,173,1,111,0.3,0,2018-01-19 11:46:10,user,NA
5321,huahuahua,男,保密,5,0,90,0.0,0,2017-12-28 15:12:18,user,NA
5322,CatherineWen,保密,保密,122,0,119,0.1,0,2018-01-26 20:54:36,user,NA
5323,lbairong,女,保密,2,0,24,0.0,0,2018-01-22 11:09:24,user,NA
5324,zhangqing,保密,射手座,33,1,64,0.1,0,2017-12-02 17:49:22,user,NA
5325,treelove,男,水瓶座,1979,1088,450,3.8,0,2017-06-27 13:47:59,user,NA
5326,mondy,保密,天秤座,1,0,13,0.0,0,2018-01-11 11:17:43,user,NA
5327,get,男,保密,373,0,391,2.0,0,2017-04-28 17:13:52,user,NA
5328,miko,保密,保密,99,6699,187,4.9,0,2016-10-06 19:14:21,user,NA
5329,jarrettHuang,保密,保密,204,11,118,1.3,0,2018-01-25 18:35:54,user,NA
5330,iFer,女,金牛座,102,47,288,2.5,0,2017-01-16 08:30:54,user,NA
5331,Porridge,男,双子座,314,12,349,2.2,0,2017-10-16 20:13:56,user,NA
5332,zuichanzi,男,双子座,1754,103,600,2.8,0,2018-01-26 09:20:06,user,NA
5333,qhlhc,男,保密,3802,225,386,3.1,0,2017-04-24 11:35:56,user,NA
5334,lchong,男,摩羯座,750,12,455,2.2,0,2017-12-18 09:40:00,user,NA
5335,unname,保密,保密,430,48,115,1.5,0,2018-01-22 14:43:51,user,NA
5336,pkufighter,男,巨蟹座,563,8,482,2.1,0,2017-12-13 23:19:20,user,NA
5337,vincentsclai,男,双鱼座,2,0,10,0.0,0,2018-01-08 12:30:43,user,NA
5338,hnczlyk,男,双子座,234,0,13,0.6,0,2018-01-10 16:52:50,user,NA
5339,maniac,男,天秤座,273,34,617,2.4,0,2017-12-10 20:27:51,user,NA
5340,nellychen,女,天蝎座,126,14,362,0.4,0,2018-01-25 11:40:38,user,NA
5341,likedust,男,水瓶座,8,0,116,0.0,0,2018-01-23 17:04:43,user,NA
5342,Arley,男,双鱼座,114,12,118,0.5,0,2018-01-25 21:08:00,user,NA
5343,zhengxln,男,金牛座,505,54,350,2.6,0,2017-06-25 22:38:33,user,NA
5344,sssxy,保密,保密,530,21,119,1.4,0,2018-01-26 22:24:29,user,NA
5345,unixer,男,双鱼座,614,186,438,3.0,0,2017-06-16 15:06:45,user,NA
5346,hydrogens,男,保密,1570,2,119,1.7,0,2018-01-27 08:49:13,user,NA
5347,Caitlin,女,天蝎座,4,1,118,0.0,0,2018-01-26 10:02:33,user,NA
5348,Julyhoney,女,保密,278,9,117,1.9,0,2018-01-25 11:04:21,user,NA
5349,UHATURTLE,女,天蝎座,529,15,664,2.2,0,2018-01-27 12:38:15,user,NA
5350,tounlau,男,水瓶座,697,39,643,2.5,0,2018-01-05 20:14:47,user,NA
5351,QMpku,男,射手座,181,23,418,2.3,0,2017-12-31 12:19:25,user,NA
5352,dohunna,男,摩羯座,8,0,109,0.3,0,2018-01-16 21:05:11,user,NA
5353,MISu,保密,保密,3,0,10,0.0,0,2018-01-08 11:52:23,user,NA
5354,misterl,男,天蝎座,2820,4798,32,4.7,0,2016-05-04 16:05:16,user,NA
5355,Neverlander,保密,处女座,110,0,574,2.0,0,2017-10-29 01:01:17,user,NA
5356,lembsion,男,双子座,776,879,652,3.7,0,2018-01-15 10:30:48,user,NA
5357,gmei,女,天蝎座,804,180,648,3.0,0,2018-01-10 15:36:01,user,NA
5358,dsaur,男,双鱼座,356,53,39,2.5,0,2016-05-12 11:00:01,user,NA
5359,ggstudy,保密,保密,1695,1531,584,4.0,0,2017-11-08 13:30:21,版务,NA
5360,land,女,牡羊座,255,164,256,2.9,0,2016-12-15 08:09:23,user,NA
5361,Drowendtg,男,水瓶座,1151,11,114,1.4,0,2018-01-21 20:32:16,user,NA
5362,ssslow,女,天秤座,64,0,93,1.8,0,2017-12-31 21:13:03,user,NA
5363,tsinglyu,女,射手座,3,0,24,0.0,0,2018-01-22 12:20:42,user,NA
5364,sunshinepku,保密,保密,94,5,116,0.1,0,2018-01-24 14:08:20,user,NA
5365,pkudage,男,双子座,1726,226,559,3.1,0,2018-01-25 18:41:40,user,NA
5366,razgalor,男,天秤座,2,0,11,0.0,0,2018-01-09 13:01:01,user,NA
5367,allenlchen,男,天蝎座,76,0,29,0.2,0,2018-01-26 14:23:44,user,NA
5368,lihang,男,狮子座,1001,103,649,2.8,0,2018-01-11 18:43:58,user,NA
5369,gracezhu,女,水瓶座,302,0,118,1.1,0,2018-01-25 18:40:09,user,NA
5370,andbuy,女,水瓶座,437,5,88,1.7,0,2017-12-27 11:05:00,user,NA
5371,walh,男,双子座,287,11,119,1.6,0,2018-01-26 23:08:41,user,NA
5372,diannasun,保密,巨蟹座,5000,2467,455,5.3,1,2018-01-27 12:37:23,实习站务,NA
5373,tnnycaty,男,双子座,199,35,38,2.4,0,2016-08-09 10:14:28,user,NA
5374,Exam,女,保密,253,196,652,3.0,0,2018-01-15 11:14:38,user,NA
5375,vi,男,天蝎座,2755,413,658,3.3,0,2018-01-21 12:42:55,user,NA
5376,herock,女,处女座,1207,747,384,3.6,0,2017-04-21 17:12:10,版务,NA
5377,lidantong,女,处女座,21,0,111,0.1,0,2018-01-19 13:46:22,user,NA
5378,xiaoyou,女,牡羊座,292,235,353,3.1,0,2017-03-22 12:01:12,user,NA
5379,Tinycup,男,水瓶座,1970,4383,589,4.6,13,2017-11-12 23:52:39,版务,NA
5380,leihh,保密,巨蟹座,4,0,70,0.0,0,2017-12-09 13:35:19,user,NA
5381,mdwmhsq,男,保密,247,7,423,2.1,0,2017-12-17 21:02:06,user,NA
5382,zeter,男,天蝎座,2815,61,364,2.4,0,2018-01-27 10:16:46,user,NA
5383,blackapple,男,摩羯座,857,377,345,3.3,0,2017-03-14 13:48:53,user,NA
5384,wyzde,男,牡羊座,2496,196,530,3.0,0,2017-09-15 10:13:37,user,NA
5385,pkuhzh,男,天蝎座,6,0,69,0.1,0,2017-12-07 19:41:06,user,NA
5386,AnonymousG,男,金牛座,2485,38,587,2.4,0,2018-01-26 16:22:14,user,NA
5387,SKS,男,射手座,1213,266,256,3.1,0,2016-12-15 07:33:42,user,NA
5388,txbtc,男,狮子座,100,42,124,2.5,0,2016-08-04 17:42:25,user,NA
5389,Jabari,男,双鱼座,2,0,24,0.0,0,2018-01-21 16:58:01,user,NA
5390,suivre,保密,保密,70,0,364,0.6,0,2018-01-27 09:58:34,user,NA
5391,obuyoyo,保密,双鱼座,486,7,362,1.9,0,2018-01-25 12:59:51,user,NA
5392,MyaSA,男,金牛座,2348,290,82,3.2,0,2016-06-24 12:09:26,user,NA
5393,pokxp,保密,牡羊座,5306,248,285,3.1,0,2017-01-12 22:19:48,user,NA
5394,sukunsheng,男,天蝎座,475,7,118,1.5,0,2018-01-26 12:05:29,user,NA
5395,panjiexin,保密,双鱼座,5,0,103,0.0,0,2018-01-10 16:01:54,user,NA
5396,qingyun,男,双鱼座,1424,9,363,2.1,0,2018-01-26 03:28:47,user,NA
5397,SummerStarry,男,射手座,482,0,438,2.0,0,2018-01-15 23:01:57,user,NA
5398,puzx,男,牡羊座,5161,6023,527,4.8,0,2017-09-11 22:11:31,user,NA
5399,zazzy,女,处女座,407,4,346,2.0,0,2017-12-10 11:48:42,user,NA
5400,memoryautumn,女,天秤座,910,666,650,3.5,0,2018-01-13 08:37:33,版务,NA
5401,rosalie,女,天秤座,4209,19341,999,8.6,6,2017-07-19 11:03:26,版务,NA
5402,octolrus,保密,保密,307,1,119,0.0,0,2018-01-27 13:54:34,user,NA
5403,Smallwei,男,天蝎座,263,1,119,0.3,0,2018-01-27 12:44:59,user,NA
5404,WangRF,男,天秤座,143,1,118,0.4,0,2018-01-26 12:34:57,user,NA
5405,niubility,保密,保密,382,24,361,0.7,0,2018-01-23 14:13:41,user,NA
5406,laaaaw,男,摩羯座,3388,13,569,2.2,0,2018-01-27 06:54:30,user,NA
5407,littlpumpkin,女,巨蟹座,380,58,550,2.6,0,2018-01-26 15:55:55,user,NA
5408,bigbigwater,女,保密,4,1,81,0.0,0,2017-12-19 14:16:44,user,NA
5410,daybreakhan,男,双鱼座,5115,431,566,4.3,0,2018-01-27 13:10:00,美工站务,NA
5411,starsay,男,水瓶座,2244,625,663,3.5,0,2018-01-26 09:04:42,user,NA
5412,swinger,男,天蝎座,131,14,530,2.2,0,2017-09-15 13:20:55,user,NA
5413,qazplm,女,天蝎座,3745,1548,357,4.0,0,2017-03-25 18:10:13,user,NA
5414,cuteLSY,保密,保密,28,1,97,0.7,0,2018-01-05 00:06:45,user,NA
5415,missblade,女,巨蟹座,2729,11357,387,5.2,4,2017-04-25 13:48:44,user,NA
5416,Solaris,男,保密,36,1,111,0.4,0,2018-01-18 16:40:47,user,NA
5417,jebchen,男,天蝎座,657,4,97,1.8,0,2018-01-04 21:35:10,user,NA
5418,bokecxy,女,摩羯座,28,0,119,0.0,0,2018-01-27 13:54:33,user,NA
5419,WhiteCloud,男,保密,35,0,117,0.0,0,2018-01-25 09:49:08,user,NA
5420,rickykiii,男,金牛座,42,2,32,0.2,0,2017-10-31 20:13:00,user,NA
5421,xushi,男,金牛座,55,3,87,1.6,0,2017-12-25 18:32:38,user,NA
5422,HuanQiang,男,水瓶座,1707,48,364,2.3,0,2018-01-27 09:56:40,user,NA
5423,Ender,男,金牛座,1136,4076,628,4.6,0,2017-12-21 19:15:27,user,NA
5424,weareone,保密,保密,7,0,46,0.1,0,2017-11-15 13:14:08,user,NA
5425,xxx,男,天秤座,330,11,613,2.2,0,2018-01-16 08:27:51,user,NA
5426,zwpku,保密,保密,89,12,106,1.3,0,2018-01-14 10:59:41,user,NA
5427,dds,男,射手座,43,1,999,5.0,0,2016-11-24 13:16:55,user,NA
5428,valve,男,保密,291,1334,999,6.9,0,2001-12-02 21:15:22,user,NA
5429,mumingrp,男,双子座,497,17,127,2.3,0,2016-08-07 15:35:13,user,NA
5430,aibert,男,保密,796,31,119,1.0,0,2018-01-27 11:42:12,user,NA
5431,Bigoliver,女,水瓶座,4,7,54,0.2,0,2017-11-22 17:22:31,user,NA
5432,sulfle,男,牡羊座,4893,14864,999,8.4,2,2017-03-04 16:41:24,版务,NA
5433,Lee,男,天秤座,920,364,641,3.3,0,2018-01-03 17:40:26,user,NA
5434,burlesque,保密,水瓶座,575,11,586,2.2,0,2017-11-10 08:12:50,user,NA
5435,yuanzhihang,男,狮子座,126,19,100,1.6,0,2018-01-07 15:59:19,user,NA
5436,pkuwjy,男,摩羯座,60,18,44,1.2,0,2017-11-13 14:04:18,user,NA
5437,stellasyp,女,狮子座,993,23,363,2.1,0,2018-01-26 02:36:43,user,NA
5438,liangzhuo,男,双鱼座,771,13,639,2.2,0,2018-01-01 17:52:17,user,NA
5439,bearY,男,双子座,369,15,341,2.2,0,2017-06-21 01:41:25,user,NA
5440,kilb,保密,双子座,628,134,362,1.2,0,2018-01-24 19:00:16,user,NA
5441,yzmarshal,男,金牛座,144,4,540,2.0,0,2017-12-14 19:59:45,user,NA
5442,zoech,女,射手座,60,5,96,1.0,0,2018-01-03 22:34:17,user,NA
5443,myfavor,保密,保密,811,7997,999,8.0,0,2009-12-29 09:37:04,user,NA
5444,Rhapsodie,男,摩羯座,1041,42,572,2.5,0,2017-12-27 07:48:21,user,NA
5445,Danielren,男,巨蟹座,859,74,644,2.6,0,2018-01-06 20:20:10,user,NA
5446,eddiechan,男,射手座,299,18,355,2.3,0,2017-12-26 03:35:01,user,NA
5447,pkulv,男,处女座,598,80,217,2.7,0,2016-11-05 16:18:37,user,NA
5448,washiwxm,男,水瓶座,612,64,629,2.6,0,2018-01-13 08:34:54,user,NA
5449,realEiffel,保密,保密,4,0,15,0.0,0,2018-01-13 14:05:26,user,NA
5450,winux,男,巨蟹座,393,19,529,2.3,0,2018-01-26 23:36:45,user,NA
5451,Jerryatpku,男,摩羯座,126,6,93,0.9,0,2018-01-01 09:24:06,user,NA
5452,daybreak,保密,保密,692,36,415,2.4,2,2017-05-22 16:27:20,user,NA
5453,lalalalayue,女,牡羊座,155,35,119,0.7,0,2018-01-27 13:11:44,user,NA
5454,Youdao,男,射手座,779,1715,508,4.0,0,2017-08-23 14:36:01,user,NA
5455,elevendzy,女,保密,1,0,24,0.0,0,2018-01-22 11:21:53,user,NA
5456,ssmeng,男,天蝎座,1359,263,41,3.1,0,2016-05-13 14:44:14,user,NA
5457,waitinweeds,男,射手座,51,0,73,1.1,0,2017-12-12 09:28:15,user,NA
5458,qwertyren,男,天秤座,616,26,78,2.4,0,2016-06-19 23:10:18,user,NA
5459,mutouer,男,摩羯座,3,0,1,0.0,0,2017-12-30 12:51:48,user,NA
5460,tezukate,男,金牛座,716,48,119,0.9,0,2018-01-27 11:11:14,user,NA
5461,RUCZC,男,双子座,64,0,91,0.9,0,2017-12-30 11:19:32,user,NA
5462,hjwd,男,双鱼座,820,168,246,2.9,0,2016-12-04 23:13:36,user,NA
5463,yueayu,保密,保密,9,4,69,0.2,0,2017-12-08 12:22:02,user,NA
5464,QQQWWWHHH,保密,保密,133,2,117,0.3,0,2018-01-24 20:45:56,user,NA
5465,copacanana,女,保密,294,0,115,1.0,0,2018-01-22 16:14:26,user,NA
5466,liweipla,女,双鱼座,2949,63,664,2.6,0,2018-01-26 15:11:45,user,NA
5467,overcomes,女,摩羯座,472,27,661,2.4,0,2018-01-23 20:04:19,user,NA
5468,longyuan,女,双子座,1271,44,56,2.3,0,2017-11-25 13:13:00,user,NA
5469,bella,保密,双子座,40,6,118,0.3,0,2018-01-25 15:27:46,user,NA
5470,Jamelody,女,处女座,88,5,119,0.3,0,2018-01-27 12:42:49,user,NA
5471,zbksd,女,巨蟹座,246,3,339,2.0,0,2017-05-30 16:54:15,user,NA
5472,newair,男,狮子座,804,38,469,2.4,0,2017-07-15 22:48:52,user,NA
5473,jialanwang,男,天蝎座,394,49,363,1.4,0,2018-01-25 16:16:04,user,NA
5474,meteorolite,男,天秤座,121,6,81,0.7,0,2017-12-19 15:46:48,user,NA
5475,frankfk,男,双鱼座,1126,4,364,2.0,0,2018-01-26 23:05:07,user,NA
5476,flyingpig,保密,巨蟹座,20,0,113,0.2,0,2018-01-20 18:16:34,user,NA
5477,oyh,男,牡羊座,18,0,6,0.1,0,2018-01-04 08:06:21,user,NA
5478,lijjpku,女,水瓶座,385,59,399,2.6,0,2017-12-29 14:10:53,user,NA
5479,DQDQDQ,男,双鱼座,12,0,116,0.0,0,2018-01-23 18:50:01,user,NA
5480,fisher,男,射手座,1484,91,638,2.7,0,2018-01-01 12:14:08,user,NA
5481,yaosongding,男,摩羯座,3,1,24,0.0,0,2018-01-21 19:37:24,user,NA
5482,TreeNewBee,保密,天蝎座,31,20,70,1.0,0,2017-12-09 07:40:00,user,NA
5483,jsjbxrdb,女,处女座,2020,84,660,2.7,0,2018-01-22 14:32:25,user,NA
5484,Tribble,保密,保密,18,4,77,0.3,0,2017-12-15 14:22:41,user,NA
5485,landandan,男,摩羯座,54,1,62,0.5,0,2017-12-01 08:18:53,user,NA
5486,greatwyj,男,水瓶座,26,2,118,0.6,0,2018-01-25 14:19:14,user,NA
5487,pikaqiu,女,双鱼座,2,0,22,0.0,0,2018-01-19 15:48:23,user,NA
5488,rabbitarthur,男,双子座,22,0,96,0.2,0,2018-01-03 19:05:11,user,NA
5489,pkulpz,男,天蝎座,203,0,116,0.9,0,2018-01-24 14:00:03,user,NA
5490,brfmzbjz,男,金牛座,10244,22417,999,8.7,1,2017-02-28 11:25:03,user,NA
5491,hahadoudou,男,巨蟹座,2,0,10,0.0,0,2018-01-08 12:38:44,user,NA
5492,catiger,男,水瓶座,828,181,20,3.0,0,2016-04-23 03:54:57,user,NA
5493,Gesang,保密,保密,60,27,119,0.4,0,2018-01-26 22:20:20,user,NA
5494,tangmengyu,女,水瓶座,4,1,112,0.0,0,2018-01-20 12:26:37,user,NA
5495,Afrodite,男,天秤座,1438,433,21,3.3,0,2016-04-23 17:37:48,user,NA
5496,wlei,男,金牛座,1808,137,410,2.9,0,2017-05-17 18:35:53,user,NA
5497,lidingxmu,保密,保密,12,0,112,0.0,0,2018-01-20 00:06:50,user,NA
5498,happybird,男,狮子座,6,0,112,0.2,0,2018-01-19 16:08:15,user,NA
5499,jttqbc,保密,保密,211,16,118,0.4,0,2018-01-25 21:05:52,user,NA
5500,bobobobo,男,天蝎座,3119,283,364,2.9,0,2018-01-26 17:17:50,user,NA
5501,chessur,女,处女座,362,155,591,2.9,0,2017-11-14 22:01:10,user,NA
5502,anmm,男,射手座,3143,16,119,1.5,0,2018-01-27 14:04:00,user,NA
5503,flos,保密,保密,2441,511,132,3.4,0,2016-08-13 08:44:24,user,NA
5504,vira,保密,保密,607,44,353,2.0,0,2018-01-15 15:39:17,user,NA
5505,Gilian,女,狮子座,951,12252,586,5.3,4,2017-11-10 13:59:34,user,NA
5506,poiuytrewq,保密,保密,4,0,16,0.0,0,2018-01-14 12:41:27,user,NA
5507,maizi,男,处女座,1225,235,256,3.1,0,2016-12-15 08:27:40,user,NA
5508,zhouyz,男,牡羊座,6,0,47,0.2,0,2017-11-15 22:25:37,user,NA
5509,lihuamiao,女,牡羊座,5,1,68,0.1,0,2017-12-06 14:50:00,user,NA
5510,qiuzhiyu,女,金牛座,524,162,150,2.9,0,2016-08-30 22:20:16,user,NA
5511,doublekill,女,处女座,3,0,18,0.0,0,2018-01-16 11:36:58,user,NA
5512,neji,女,保密,1032,277,647,3.1,0,2018-01-09 15:49:18,user,NA
5513,jackzjj,男,天蝎座,252,37,18,2.4,0,2016-04-21 09:19:00,user,NA
5514,cawgly,保密,保密,5,0,84,0.0,0,2017-12-22 15:27:08,user,NA
5515,nihaopanini,女,天秤座,278,74,119,1.0,0,2018-01-26 23:21:14,user,NA
5516,sanyasanya,男,射手座,3067,1808,256,4.1,0,2016-12-15 04:29:12,user,NA
5517,BadKarma,男,双子座,1921,1203,629,3.8,1,2017-12-22 20:56:11,user,NA
5518,cosmozhang,男,狮子座,28,4,62,0.9,0,2017-12-01 12:38:05,user,NA
5519,yqqhpl,保密,金牛座,134,31,117,1.0,0,2018-01-24 21:43:57,user,NA
5520,lhlf,男,金牛座,1412,404,595,3.3,0,2017-11-18 23:20:20,user,NA
5521,Cecilia,女,双子座,175,0,353,0.4,0,2018-01-16 10:44:49,user,NA
5522,wenhaozhang,男,金牛座,800,3,363,1.9,0,2018-01-26 10:38:45,user,NA
5523,liuth,男,水瓶座,5284,15115,256,5.4,0,2016-12-15 11:09:54,user,NA
5524,MayMayGuo,女,保密,13,1,115,0.0,0,2018-01-23 10:20:47,user,NA
5525,xuantian,男,保密,10,0,107,0.2,0,2018-01-15 01:25:32,user,NA
5526,yuchuang,男,射手座,308,106,154,2.8,0,2017-06-20 11:55:29,user,NA
5527,yvonneuknow,女,双鱼座,514,30,651,2.4,0,2018-01-23 23:40:26,user,NA
5528,snowriver,男,处女座,3739,178,579,3.0,0,2017-11-02 21:31:47,user,NA
5529,gilgameshrv,男,摩羯座,1014,537,630,3.4,1,2017-12-23 23:24:40,user,NA
5530,Achilea,女,天秤座,1118,36,573,2.4,0,2018-01-18 21:11:41,user,NA
5531,YINLA,保密,保密,153,3,119,0.2,0,2018-01-27 00:38:50,user,NA
5532,cetwendy,男,双子座,1188,12,541,2.2,0,2017-09-25 22:50:45,user,NA
5533,karmenjuicy,保密,保密,2,0,24,0.0,0,2018-01-22 11:55:54,user,NA
5534,hyssun,女,牡羊座,30,0,96,1.0,0,2018-01-03 21:46:37,user,NA
5535,wjhhjw,女,天蝎座,6,0,5,0.0,0,2018-01-03 11:32:06,user,NA
5536,Huakaiweiluo,保密,保密,81,0,116,0.3,0,2018-01-23 18:30:21,user,NA
5537,huboas,男,射手座,2075,124,581,2.8,0,2018-01-26 20:39:54,user,NA
5538,suancai,男,保密,379,1,119,0.0,0,2018-01-27 13:02:54,user,NA
5539,songyuting,女,水瓶座,1476,107,510,2.8,0,2018-01-24 13:04:28,user,NA
5540,pfgl,男,摩羯座,5096,122,663,2.8,0,2018-01-25 21:48:25,user,NA
5541,Sissi,保密,保密,2,0,10,0.0,0,2018-01-07 15:09:31,user,NA
5542,WayneLu,男,水瓶座,23,0,112,0.3,0,2018-01-19 23:49:16,user,NA
5543,zoulei,男,摩羯座,89,26,441,2.4,0,2017-12-12 10:17:10,user,NA
5544,sogeking,男,金牛座,817,13,118,1.7,0,2018-01-26 10:48:05,user,NA
5545,tingyu,女,天蝎座,370,59,574,2.6,0,2017-11-15 21:21:47,user,NA
5546,Statham,男,金牛座,40,0,111,0.1,0,2018-01-18 21:22:36,user,NA
5547,PhineasShang,男,牡羊座,2,0,6,0.0,0,2018-01-04 12:21:30,user,NA
5548,Aegean,女,天蝎座,76,13,110,2.2,0,2018-01-17 16:37:59,user,NA
5549,ronger,女,保密,2691,158,528,2.9,0,2017-09-12 19:38:05,user,NA
5550,glamdring,男,双子座,19,0,86,0.5,0,2017-12-25 09:36:26,user,NA
5551,holy,男,保密,978,111,610,2.8,0,2017-12-05 23:51:23,user,NA
5552,AkiraF,保密,保密,13,1,45,0.1,0,2017-11-13 19:18:50,user,NA
5553,JohnnyWalker,女,双鱼座,35,1,569,2.0,0,2017-10-24 08:04:42,user,NA
5554,snowflakes,男,保密,2363,18,119,1.4,0,2018-01-27 13:31:10,user,NA
5555,limifly,男,水瓶座,11591,3137,664,4.4,3,2018-01-26 22:39:53,版务,NA
5556,zxcv,男,双鱼座,3991,3480,615,4.5,0,2017-12-09 14:06:32,user,NA
5557,macidoo,保密,水瓶座,36,4,104,0.4,0,2018-01-11 14:48:15,user,NA
5558,luoxunlong,男,双鱼座,1303,22,119,2.0,0,2018-01-26 17:01:24,user,NA
5559,yanlily,女,处女座,51,5,105,1.2,0,2018-01-13 13:45:12,user,NA
5560,zmbear,女,狮子座,1713,172,202,2.9,0,2016-10-21 22:32:22,user,NA
5561,dolorous,保密,双鱼座,639,568,574,3.5,0,2017-10-29 00:56:43,user,NA
5562,jiaozhu,男,牡羊座,1155,694,371,3.6,0,2018-01-26 17:00:02,user,NA
5563,mimishiuan,女,双子座,275,5,118,1.6,0,2018-01-25 20:35:10,user,NA
5564,lirunheng,保密,保密,5,0,40,0.1,0,2017-11-08 15:24:28,user,NA
5565,amywillams,保密,天蝎座,4224,106,460,2.8,0,2018-01-26 16:52:35,user,NA
5566,mxk,男,射手座,1838,743,449,3.6,0,2017-06-26 10:32:01,user,NA
5567,xiezhijuan,女,狮子座,690,30,664,2.4,0,2018-01-26 18:38:24,user,NA
5568,samoyed,女,天蝎座,1021,381,94,3.3,3,2016-07-05 16:47:26,user,NA
5569,sasha,男,保密,1240,0,370,2.0,0,2018-01-26 09:09:14,user,NA
5570,Velasquez,男,金牛座,15,1,60,0.2,0,2017-11-29 11:53:00,user,NA
5571,xiaoyueamy,女,射手座,582,7,119,1.7,0,2018-01-27 10:05:04,user,NA
5572,correia,男,天蝎座,4146,292,507,3.2,0,2017-08-22 15:15:29,user,NA
5573,condensedYan,男,牡羊座,5,0,60,0.1,0,2017-11-29 02:04:49,user,NA
5574,hwinter,男,射手座,3860,2910,460,4.3,0,2017-07-06 15:07:04,user,NA
5575,doctorshi,男,天秤座,9,0,22,0.0,0,2018-01-19 16:35:39,user,NA
5576,mocun,女,双子座,794,9,93,2.1,0,2016-07-05 13:57:58,user,NA
5577,ZAIGUAI,男,狮子座,12,0,97,0.1,0,2018-01-04 16:15:25,user,NA
5578,ylujjuly,女,巨蟹座,1407,2073,656,4.1,0,2018-01-19 09:54:20,user,NA
